objective_parameter,scenario_of_interest,robustness_metric,year,drought_shp,Value,normalized_values,pw_combi
Shipping_Economic_Loss,D&Wp,average,20,07,1057.7,0.46,00_00_00_07
Shipping_Economic_Loss,D&Wp,average,20,08,1057.7,0.46,00_00_00_08
Shipping_Economic_Loss,D&Wp,average,20,09,1057.7,0.46,00_00_00_09
Shipping_Economic_Loss,D&Wp,average,60,00,6602.92,1.03,00_00_00_00
Shipping_Economic_Loss,D&Wp,average,60,01,3168.62,0.49,00_00_00_01
Shipping_Economic_Loss,D&Wp,average,60,02,4613.29,0.72,00_00_00_02
Shipping_Economic_Loss,D&Wp,average,60,04,4273.45,0.67,00_00_00_04
Shipping_Economic_Loss,D&Wp,average,60,05,3386.67,0.53,00_00_00_05
Shipping_Economic_Loss,D&Wp,average,60,07,1957.26,0.3,00_00_00_07
Shipping_Economic_Loss,D&Wp,average,60,08,1957.26,0.3,00_00_00_08
Shipping_Economic_Loss,D&Wp,average,60,09,1957.26,0.3,00_00_00_09
Shipping_Economic_Loss,D&Wp,average,100,00,12056.23,1.06,00_00_00_00
Shipping_Economic_Loss,D&Wp,average,100,01,4744.34,0.42,00_00_00_01
Shipping_Economic_Loss,D&Wp,average,100,02,6820.03,0.6,00_00_00_02
Shipping_Economic_Loss,D&Wp,average,100,04,6540.77,0.57,00_00_00_04
Shipping_Economic_Loss,D&Wp,average,100,05,5231.54,0.46,00_00_00_05
Shipping_Economic_Loss,D&Wp,average,100,07,3352.48,0.29,00_00_00_07
Shipping_Economic_Loss,D&Wp,average,100,08,3352.48,0.29,00_00_00_08
Shipping_Economic_Loss,D&Wp,average,100,09,3352.48,0.29,00_00_00_09
Shipping_Economic_Loss,G,average,20,00,2214.61,1.01,00_00_00_00
Shipping_Economic_Loss,G,average,20,01,1756.43,0.8,00_00_00_01
Shipping_Economic_Loss,G,average,20,02,1914.24,0.88,00_00_00_02
Shipping_Economic_Loss,G,average,20,04,1297.14,0.59,00_00_00_04
Shipping_Economic_Loss,G,average,20,05,1297.14,0.59,00_00_00_05
Shipping_Economic_Loss,G,average,20,07,1031.82,0.47,00_00_00_07
Shipping_Economic_Loss,G,average,20,08,1031.82,0.47,00_00_00_08
Shipping_Economic_Loss,G,average,20,09,1031.82,0.47,00_00_00_09
Shipping_Economic_Loss,G,average,60,00,5585.88,1.04,00_00_00_00
Shipping_Economic_Loss,G,average,60,01,3132.7,0.58,00_00_00_01
Shipping_Economic_Loss,G,average,60,02,4612.71,0.86,00_00_00_02
Shipping_Economic_Loss,G,average,60,04,4378.69,0.81,00_00_00_04
Shipping_Economic_Loss,G,average,60,05,3881.25,0.72,00_00_00_05
Shipping_Economic_Loss,G,average,60,07,1601.78,0.3,00_00_00_07
Shipping_Economic_Loss,G,average,60,08,1601.78,0.3,00_00_00_08
Shipping_Economic_Loss,G,average,60,09,1601.78,0.3,00_00_00_09
Shipping_Economic_Loss,G,average,100,00,8847.51,1.06,00_00_00_00
Shipping_Economic_Loss,G,average,100,01,4317.17,0.52,00_00_00_01
Shipping_Economic_Loss,G,average,100,02,7002.41,0.83,00_00_00_02
Shipping_Economic_Loss,G,average,100,04,6902.34,0.83,00_00_00_04
Shipping_Economic_Loss,G,average,100,05,5664.06,0.67,00_00_00_05
Shipping_Economic_Loss,G,average,100,07,2144.77,0.26,00_00_00_07
Shipping_Economic_Loss,G,average,100,08,2144.77,0.26,00_00_00_08
Shipping_Economic_Loss,G,average,100,09,2144.77,0.26,00_00_00_09
Shipping_Economic_Loss,G&Wp,average,20,00,2305.43,1.01,00_00_00_00
Shipping_Economic_Loss,G&Wp,average,20,01,1796.98,0.79,00_00_00_01
Shipping_Economic_Loss,G&Wp,average,20,02,1978.97,0.86,00_00_00_02
Shipping_Economic_Loss,G&Wp,average,20,04,1336.06,0.58,00_00_00_04
Shipping_Economic_Loss,G&Wp,average,20,05,1336.06,0.58,00_00_00_05
Shipping_Economic_Loss,G&Wp,average,20,07,1052.21,0.46,00_00_00_07
Shipping_Economic_Loss,G&Wp,average,20,08,1052.21,0.46,00_00_00_08
Shipping_Economic_Loss,G&Wp,average,20,09,1052.21,0.46,00_00_00_09
Shipping_Economic_Loss,G&Wp,average,60,00,6481.71,1.04,00_00_00_00
Shipping_Economic_Loss,G&Wp,average,60,01,3121.33,0.5,00_00_00_01
Shipping_Economic_Loss,G&Wp,average,60,02,4521.65,0.72,00_00_00_02
Shipping_Economic_Loss,G&Wp,average,60,04,4238.62,0.68,00_00_00_04
Shipping_Economic_Loss,G&Wp,average,60,05,3599.01,0.57,00_00_00_05
Shipping_Economic_Loss,G&Wp,average,60,07,1921.45,0.3,00_00_00_07
Shipping_Economic_Loss,G&Wp,average,60,08,1921.45,0.3,00_00_00_08
Shipping_Economic_Loss,G&Wp,average,60,09,1921.45,0.3,00_00_00_09
Shipping_Economic_Loss,G&Wp,average,100,00,11729.21,1.06,00_00_00_00
Shipping_Economic_Loss,G&Wp,average,100,01,4621.15,0.42,00_00_00_01
Shipping_Economic_Loss,G&Wp,average,100,02,6624.09,0.6,00_00_00_02
Shipping_Economic_Loss,G&Wp,average,100,04,6408.03,0.58,00_00_00_04
Shipping_Economic_Loss,G&Wp,average,100,05,5558.16,0.5,00_00_00_05
Shipping_Economic_Loss,G&Wp,average,100,07,3260.7,0.29,00_00_00_07
Shipping_Economic_Loss,G&Wp,average,100,08,3260.7,0.29,00_00_00_08
Shipping_Economic_Loss,G&Wp,average,100,09,3260.7,0.29,00_00_00_09
Shipping_Economic_Loss,Wp,average,20,00,2396.26,1.01,00_00_00_00
Shipping_Economic_Loss,Wp,average,20,01,1837.54,0.77,00_00_00_01
Shipping_Economic_Loss,Wp,average,20,02,2043.7,0.86,00_00_00_02
Shipping_Economic_Loss,Wp,average,20,04,1374.99,0.57,00_00_00_04
Shipping_Economic_Loss,Wp,average,20,05,1374.99,0.57,00_00_00_05
Shipping_Economic_Loss,Wp,average,20,07,1072.61,0.45,00_00_00_07
Shipping_Economic_Loss,Wp,average,20,08,1072.61,0.45,00_00_00_08
Shipping_Economic_Loss,Wp,average,20,09,1072.61,0.45,00_00_00_09
Shipping_Economic_Loss,Wp,average,60,00,7377.54,1.03,00_00_00_00
Shipping_Economic_Loss,Wp,average,60,01,3109.96,0.44,00_00_00_01
