objective_parameter,scenario_of_interest,robustness_metric,year,flood_agr,Value,normalized_values,pw_combi
Farmer_Flood_Costs_[MEUR],Wp,average,20,1,10.0,0.0,01_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,20,3,10.0,0.0,03_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,20,5,30.0,0.14,05_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,20,7,30.0,0.18,07_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,20,9,10.0,0.02,09_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,20,11,10.0,0.0,11_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,20,13,10.0,0.0,13_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,60,0,0.0,0.0,00_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,60,1,30.0,0.07,01_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,60,3,30.0,0.07,03_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,60,5,110.0,0.31,05_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,60,7,120.0,0.32,07_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,60,9,70.0,0.19,09_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,60,11,40.0,0.09,11_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,60,13,80.0,0.2,13_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,100,0,0.0,0.0,00_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,100,1,60.0,0.1,01_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,100,3,50.0,0.09,03_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,100,5,120.0,0.23,05_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,100,7,120.0,0.23,07_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,100,9,180.0,0.34,09_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,100,11,120.0,0.23,11_00_00_00
Farmer_Flood_Costs_[MEUR],Wp,average,100,13,110.0,0.21,13_00_00_00
Impacted_Lifestock_[#],D,average,20,0,280.0,0.74,00_00_00_00
Impacted_Lifestock_[#],D,average,20,1,280.0,0.73,01_00_00_00
Impacted_Lifestock_[#],D,average,20,3,280.0,0.72,03_00_00_00
Impacted_Lifestock_[#],D,average,20,5,230.0,0.62,05_00_00_00
Impacted_Lifestock_[#],D,average,20,7,230.0,0.62,07_00_00_00
Impacted_Lifestock_[#],D,average,20,9,270.0,0.71,09_00_00_00
Impacted_Lifestock_[#],D,average,20,11,280.0,0.73,11_00_00_00
Impacted_Lifestock_[#],D,average,20,13,280.0,0.74,13_00_00_00
Impacted_Lifestock_[#],D,average,60,0,900.0,0.68,00_00_00_00
Impacted_Lifestock_[#],D,average,60,1,880.0,0.67,01_00_00_00
Impacted_Lifestock_[#],D,average,60,3,870.0,0.66,03_00_00_00
Impacted_Lifestock_[#],D,average,60,5,600.0,0.45,05_00_00_00
Impacted_Lifestock_[#],D,average,60,7,580.0,0.44,07_00_00_00
Impacted_Lifestock_[#],D,average,60,9,860.0,0.65,09_00_00_00
Impacted_Lifestock_[#],D,average,60,11,880.0,0.67,11_00_00_00
Impacted_Lifestock_[#],D,average,60,13,860.0,0.65,13_00_00_00
Impacted_Lifestock_[#],D,average,100,0,1140.0,0.57,00_00_00_00
Impacted_Lifestock_[#],D,average,100,1,1110.0,0.56,01_00_00_00
Impacted_Lifestock_[#],D,average,100,3,1080.0,0.54,03_00_00_00
Impacted_Lifestock_[#],D,average,100,5,690.0,0.34,05_00_00_00
Impacted_Lifestock_[#],D,average,100,7,670.0,0.34,07_00_00_00
Impacted_Lifestock_[#],D,average,100,9,1080.0,0.54,09_00_00_00
Impacted_Lifestock_[#],D,average,100,11,1110.0,0.56,11_00_00_00
Impacted_Lifestock_[#],D,average,100,13,1040.0,0.52,13_00_00_00
Impacted_Lifestock_[#],D&G,average,20,0,300.0,0.73,00_00_00_00
Impacted_Lifestock_[#],D&G,average,20,1,300.0,0.72,01_00_00_00
Impacted_Lifestock_[#],D&G,average,20,3,290.0,0.71,03_00_00_00
Impacted_Lifestock_[#],D&G,average,20,5,230.0,0.55,05_00_00_00
Impacted_Lifestock_[#],D&G,average,20,7,230.0,0.55,07_00_00_00
Impacted_Lifestock_[#],D&G,average,20,9,290.0,0.7,09_00_00_00
Impacted_Lifestock_[#],D&G,average,20,11,300.0,0.72,11_00_00_00
Impacted_Lifestock_[#],D&G,average,20,13,300.0,0.73,13_00_00_00
Impacted_Lifestock_[#],D&G,average,60,0,1020.0,0.67,00_00_00_00
Impacted_Lifestock_[#],D&G,average,60,1,990.0,0.65,01_00_00_00
Impacted_Lifestock_[#],D&G,average,60,3,970.0,0.64,03_00_00_00
Impacted_Lifestock_[#],D&G,average,60,5,640.0,0.42,05_00_00_00
Impacted_Lifestock_[#],D&G,average,60,7,620.0,0.41,07_00_00_00
Impacted_Lifestock_[#],D&G,average,60,9,970.0,0.64,09_00_00_00
Impacted_Lifestock_[#],D&G,average,60,11,990.0,0.65,11_00_00_00
Impacted_Lifestock_[#],D&G,average,60,13,920.0,0.61,13_00_00_00
Impacted_Lifestock_[#],D&G,average,100,0,1310.0,0.51,00_00_00_00
Impacted_Lifestock_[#],D&G,average,100,1,1230.0,0.48,01_00_00_00
Impacted_Lifestock_[#],D&G,average,100,3,1200.0,0.47,03_00_00_00
Impacted_Lifestock_[#],D&G,average,100,5,720.0,0.28,05_00_00_00
Impacted_Lifestock_[#],D&G,average,100,7,700.0,0.27,07_00_00_00
Impacted_Lifestock_[#],D&G,average,100,9,1210.0,0.48,09_00_00_00
Impacted_Lifestock_[#],D&G,average,100,11,1250.0,0.49,11_00_00_00
Impacted_Lifestock_[#],D&G,average,100,13,1080.0,0.42,13_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,20,0,320.0,0.72,00_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,20,1,320.0,0.72,01_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,20,3,310.0,0.71,03_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,20,5,260.0,0.58,05_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,20,7,260.0,0.58,07_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,20,9,310.0,0.71,09_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,20,11,320.0,0.72,11_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,20,13,320.0,0.72,13_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,60,0,1200.0,0.65,00_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,60,1,1160.0,0.63,01_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,60,3,1130.0,0.62,03_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,60,5,710.0,0.38,05_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,60,7,700.0,0.38,07_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,60,9,1140.0,0.62,09_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,60,11,1160.0,0.63,11_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,60,13,1020.0,0.55,13_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,100,0,1590.0,0.44,00_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,100,1,1380.0,0.38,01_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,100,3,1360.0,0.37,03_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,100,5,770.0,0.21,05_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,100,7,760.0,0.21,07_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,100,9,1390.0,0.38,09_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,100,11,1430.0,0.4,11_00_00_00
Impacted_Lifestock_[#],D&G&Wp,average,100,13,1150.0,0.32,13_00_00_00
Impacted_Lifestock_[#],D&Wp,average,20,0,320.0,0.72,00_00_00_00
Impacted_Lifestock_[#],D&Wp,average,20,1,320.0,0.72,01_00_00_00
Impacted_Lifestock_[#],D&Wp,average,20,3,320.0,0.72,03_00_00_00
Impacted_Lifestock_[#],D&Wp,average,20,5,280.0,0.62,05_00_00_00
Impacted_Lifestock_[#],D&Wp,average,20,7,280.0,0.62,07_00_00_00
Impacted_Lifestock_[#],D&Wp,average,20,9,310.0,0.71,09_00_00_00
Impacted_Lifestock_[#],D&Wp,average,20,11,320.0,0.72,11_00_00_00
Impacted_Lifestock_[#],D&Wp,average,20,13,320.0,0.72,13_00_00_00
Impacted_Lifestock_[#],D&Wp,average,60,0,1230.0,0.65,00_00_00_00
Impacted_Lifestock_[#],D&Wp,average,60,1,1180.0,0.62,01_00_00_00
Impacted_Lifestock_[#],D&Wp,average,60,3,1160.0,0.61,03_00_00_00
Impacted_Lifestock_[#],D&Wp,average,60,5,730.0,0.38,05_00_00_00
Impacted_Lifestock_[#],D&Wp,average,60,7,720.0,0.38,07_00_00_00
Impacted_Lifestock_[#],D&Wp,average,60,9,1170.0,0.62,09_00_00_00
Impacted_Lifestock_[#],D&Wp,average,60,11,1190.0,0.63,11_00_00_00
Impacted_Lifestock_[#],D&Wp,average,60,13,1050.0,0.55,13_00_00_00
Impacted_Lifestock_[#],D&Wp,average,100,0,1640.0,0.42,00_00_00_00
Impacted_Lifestock_[#],D&Wp,average,100,1,1390.0,0.36,01_00_00_00
Impacted_Lifestock_[#],D&Wp,average,100,3,1370.0,0.35,03_00_00_00
Impacted_Lifestock_[#],D&Wp,average,100,5,790.0,0.2,05_00_00_00
Impacted_Lifestock_[#],D&Wp,average,100,7,780.0,0.2,07_00_00_00
Impacted_Lifestock_[#],D&Wp,average,100,9,1420.0,0.37,09_00_00_00
Impacted_Lifestock_[#],D&Wp,average,100,11,1460.0,0.38,11_00_00_00
Impacted_Lifestock_[#],D&Wp,average,100,13,1160.0,0.3,13_00_00_00
Impacted_Lifestock_[#],G,average,20,0,320.0,0.72,00_00_00_00
Impacted_Lifestock_[#],G,average,20,1,320.0,0.72,01_00_00_00
Impacted_Lifestock_[#],G,average,20,3,310.0,0.71,03_00_00_00
Impacted_Lifestock_[#],G,average,20,5,220.0,0.49,05_00_00_00
Impacted_Lifestock_[#],G,average,20,7,220.0,0.49,07_00_00_00
Impacted_Lifestock_[#],G,average,20,9,310.0,0.7,09_00_00_00
Impacted_Lifestock_[#],G,average,20,11,320.0,0.72,11_00_00_00
Impacted_Lifestock_[#],G,average,20,13,320.0,0.72,13_00_00_00
Impacted_Lifestock_[#],G,average,60,0,1130.0,0.66,00_00_00_00
Impacted_Lifestock_[#],G,average,60,1,1100.0,0.64,01_00_00_00
Impacted_Lifestock_[#],G,average,60,3,1080.0,0.63,03_00_00_00
Impacted_Lifestock_[#],G,average,60,5,680.0,0.39,05_00_00_00
Impacted_Lifestock_[#],G,average,60,7,660.0,0.38,07_00_00_00
Impacted_Lifestock_[#],G,average,60,9,1080.0,0.63,09_00_00_00
Impacted_Lifestock_[#],G,average,60,11,1100.0,0.64,11_00_00_00
Impacted_Lifestock_[#],G,average,60,13,980.0,0.57,13_00_00_00
Impacted_Lifestock_[#],G,average,100,0,1480.0,0.48,00_00_00_00
Impacted_Lifestock_[#],G,average,100,1,1350.0,0.43,01_00_00_00
Impacted_Lifestock_[#],G,average,100,3,1320.0,0.43,03_00_00_00
Impacted_Lifestock_[#],G,average,100,5,740.0,0.24,05_00_00_00
Impacted_Lifestock_[#],G,average,100,7,720.0,0.23,07_00_00_00
Impacted_Lifestock_[#],G,average,100,9,1340.0,0.43,09_00_00_00
Impacted_Lifestock_[#],G,average,100,11,1380.0,0.44,11_00_00_00
Impacted_Lifestock_[#],G,average,100,13,1120.0,0.36,13_00_00_00
Impacted_Lifestock_[#],G&Wp,average,20,0,340.0,0.72,00_00_00_00
Impacted_Lifestock_[#],G&Wp,average,20,1,340.0,0.71,01_00_00_00
Impacted_Lifestock_[#],G&Wp,average,20,3,330.0,0.7,03_00_00_00
Impacted_Lifestock_[#],G&Wp,average,20,5,270.0,0.56,05_00_00_00
Impacted_Lifestock_[#],G&Wp,average,20,7,270.0,0.56,07_00_00_00
Impacted_Lifestock_[#],G&Wp,average,20,9,330.0,0.7,09_00_00_00
Impacted_Lifestock_[#],G&Wp,average,20,11,340.0,0.71,11_00_00_00
Impacted_Lifestock_[#],G&Wp,average,20,13,340.0,0.72,13_00_00_00
Impacted_Lifestock_[#],G&Wp,average,60,0,1350.0,0.64,00_00_00_00
Impacted_Lifestock_[#],G&Wp,average,60,1,1290.0,0.61,01_00_00_00
Impacted_Lifestock_[#],G&Wp,average,60,3,1270.0,0.6,03_00_00_00
Impacted_Lifestock_[#],G&Wp,average,60,5,770.0,0.36,05_00_00_00
Impacted_Lifestock_[#],G&Wp,average,60,7,760.0,0.36,07_00_00_00
Impacted_Lifestock_[#],G&Wp,average,60,9,1280.0,0.61,09_00_00_00
Impacted_Lifestock_[#],G&Wp,average,60,11,1310.0,0.62,11_00_00_00
Impacted_Lifestock_[#],G&Wp,average,60,13,1110.0,0.53,13_00_00_00
Impacted_Lifestock_[#],G&Wp,average,100,0,1810.0,0.41,00_00_00_00
Impacted_Lifestock_[#],G&Wp,average,100,1,1510.0,0.34,01_00_00_00
Impacted_Lifestock_[#],G&Wp,average,100,3,1490.0,0.34,03_00_00_00
Impacted_Lifestock_[#],G&Wp,average,100,5,810.0,0.18,05_00_00_00
Impacted_Lifestock_[#],G&Wp,average,100,7,800.0,0.18,07_00_00_00
Impacted_Lifestock_[#],G&Wp,average,100,9,1550.0,0.35,09_00_00_00
Impacted_Lifestock_[#],G&Wp,average,100,11,1590.0,0.36,11_00_00_00
Impacted_Lifestock_[#],G&Wp,average,100,13,1200.0,0.27,13_00_00_00
Impacted_Lifestock_[#],Wp,average,20,0,360.0,0.71,00_00_00_00
Impacted_Lifestock_[#],Wp,average,20,1,360.0,0.71,01_00_00_00
Impacted_Lifestock_[#],Wp,average,20,3,350.0,0.71,03_00_00_00
Impacted_Lifestock_[#],Wp,average,20,5,320.0,0.62,05_00_00_00
Impacted_Lifestock_[#],Wp,average,20,7,320.0,0.62,07_00_00_00
Impacted_Lifestock_[#],Wp,average,20,9,360.0,0.71,09_00_00_00
Impacted_Lifestock_[#],Wp,average,20,11,360.0,0.71,11_00_00_00
Impacted_Lifestock_[#],Wp,average,20,13,360.0,0.71,13_00_00_00
Impacted_Lifestock_[#],Wp,average,60,0,1570.0,0.63,00_00_00_00
Impacted_Lifestock_[#],Wp,average,60,1,1480.0,0.6,01_00_00_00
Impacted_Lifestock_[#],Wp,average,60,3,1460.0,0.59,03_00_00_00
Impacted_Lifestock_[#],Wp,average,60,5,860.0,0.35,05_00_00_00
Impacted_Lifestock_[#],Wp,average,60,7,860.0,0.35,07_00_00_00
Impacted_Lifestock_[#],Wp,average,60,9,1480.0,0.6,09_00_00_00
Impacted_Lifestock_[#],Wp,average,60,11,1510.0,0.61,11_00_00_00
Impacted_Lifestock_[#],Wp,average,60,13,1240.0,0.5,13_00_00_00
Impacted_Lifestock_[#],Wp,average,100,0,2140.0,0.37,00_00_00_00
Impacted_Lifestock_[#],Wp,average,100,1,1670.0,0.29,01_00_00_00
Impacted_Lifestock_[#],Wp,average,100,3,1670.0,0.29,03_00_00_00
Impacted_Lifestock_[#],Wp,average,100,5,890.0,0.15,05_00_00_00
Impacted_Lifestock_[#],Wp,average,100,7,880.0,0.16,07_00_00_00
Impacted_Lifestock_[#],Wp,average,100,9,1760.0,0.31,09_00_00_00
Impacted_Lifestock_[#],Wp,average,100,11,1800.0,0.31,11_00_00_00
Impacted_Lifestock_[#],Wp,average,100,13,1280.0,0.22,13_00_00_00
