objective_parameter,pw_combi,scenario_of_interest,robustness_metric,year,Value,normalized_values,flood_agr,drought_agr,flood_urb,drought_shp
Crop_Productivity_Loss_[%],09_09_13_09,D&G,average,100,20.0,0.85,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,D&G&Wp,average,20,20.0,0.87,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,D&G&Wp,average,60,30.0,0.72,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,D&G&Wp,average,100,30.0,0.65,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,D&Wp,average,20,20.0,0.86,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,D&Wp,average,60,30.0,0.68,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,D&Wp,average,100,30.0,0.6,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,G,average,20,20.0,0.88,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,G,average,60,20.0,0.82,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,G,average,100,20.0,0.82,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,G&Wp,average,20,20.0,0.86,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,G&Wp,average,60,30.0,0.68,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,G&Wp,average,100,30.0,0.59,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,Wp,average,20,30.0,0.84,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,Wp,average,60,30.0,0.62,9,9,13,9
Crop_Productivity_Loss_[%],09_09_13_09,Wp,average,100,40.0,0.5,9,9,13,9
Crop_Productivity_Loss_[%],11_00_00_00,D,average,20,20.0,1.01,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,D,average,60,30.0,1.05,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,D,average,100,30.0,1.08,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,D&G,average,20,20.0,1.01,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,D&G,average,60,30.0,1.05,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,D&G,average,100,30.0,1.09,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,D&G&Wp,average,20,30.0,1.01,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,D&G&Wp,average,60,40.0,1.05,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,D&G&Wp,average,100,40.0,1.08,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,D&Wp,average,20,30.0,1.01,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,D&Wp,average,60,40.0,1.05,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,D&Wp,average,100,50.0,1.07,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,G,average,20,20.0,1.01,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,G,average,60,30.0,1.05,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,G,average,100,30.0,1.09,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,G&Wp,average,20,30.0,1.01,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,G&Wp,average,60,40.0,1.05,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,G&Wp,average,100,50.0,1.08,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,Wp,average,20,30.0,1.01,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,Wp,average,60,60.0,1.05,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_00,Wp,average,100,70.0,1.07,11,0,0,0
Crop_Productivity_Loss_[%],11_00_00_01,D,average,20,20.0,1.01,11,0,0,1
