objective_parameter,scenario_of_interest,robustness_metric,year,flood_agr,Value,normalized_values,pw_combi
Farmer_Flood_Measure_Costs,G,average,20,09,6.01,0.04,09_00_00_00
Farmer_Flood_Measure_Costs,G,average,20,11,0.09,0.0,11_00_00_00
Farmer_Flood_Measure_Costs,G,average,20,13,0.81,0.01,13_00_00_00
Farmer_Flood_Measure_Costs,G,average,60,00,0.0,0.0,00_00_00_00
Farmer_Flood_Measure_Costs,G,average,60,01,35.25,0.1,01_00_00_00
Farmer_Flood_Measure_Costs,G,average,60,03,24.74,0.07,03_00_00_00
Farmer_Flood_Measure_Costs,G,average,60,05,123.6,0.36,05_00_00_00
Farmer_Flood_Measure_Costs,G,average,60,07,120.77,0.34,07_00_00_00
Farmer_Flood_Measure_Costs,G,average,60,09,87.57,0.26,09_00_00_00
Farmer_Flood_Measure_Costs,G,average,60,11,52.93,0.16,11_00_00_00
Farmer_Flood_Measure_Costs,G,average,60,13,79.56,0.23,13_00_00_00
Farmer_Flood_Measure_Costs,G,average,100,00,0.0,0.0,00_00_00_00
Farmer_Flood_Measure_Costs,G,average,100,01,68.84,0.14,01_00_00_00
Farmer_Flood_Measure_Costs,G,average,100,03,55.24,0.11,03_00_00_00
Farmer_Flood_Measure_Costs,G,average,100,05,147.5,0.3,05_00_00_00
Farmer_Flood_Measure_Costs,G,average,100,07,142.28,0.28,07_00_00_00
Farmer_Flood_Measure_Costs,G,average,100,09,247.51,0.5,09_00_00_00
Farmer_Flood_Measure_Costs,G,average,100,11,194.09,0.38,11_00_00_00
Farmer_Flood_Measure_Costs,G,average,100,13,161.86,0.32,13_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,20,00,0.0,0.0,00_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,20,01,0.09,0.0,01_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,20,03,0.05,0.0,03_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,20,05,33.6,0.22,05_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,20,07,42.6,0.28,07_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,20,09,5.93,0.04,09_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,20,11,0.09,0.0,11_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,20,13,0.8,0.01,13_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,60,00,0.0,0.0,00_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,60,01,45.88,0.13,01_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,60,03,36.9,0.11,03_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,60,05,132.0,0.38,05_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,60,07,131.43,0.38,07_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,60,09,99.02,0.29,09_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,60,11,63.23,0.18,11_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,60,13,94.33,0.27,13_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,100,00,0.0,0.0,00_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,100,01,93.71,0.19,01_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,100,03,92.82,0.19,03_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,100,05,151.05,0.3,05_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,100,07,142.34,0.28,07_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,100,09,297.82,0.6,09_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,100,11,263.39,0.52,11_00_00_00
Farmer_Flood_Measure_Costs,G&Wp,average,100,13,162.84,0.33,13_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,20,00,0.0,0.0,00_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,20,01,0.09,0.0,01_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,20,03,0.05,0.0,03_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,20,05,33.6,0.22,05_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,20,07,42.6,0.28,07_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,20,09,5.84,0.04,09_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,20,11,0.09,0.0,11_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,20,13,0.8,0.01,13_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,60,00,0.0,0.0,00_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,60,01,56.51,0.17,01_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,60,03,49.07,0.14,03_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,60,05,140.4,0.4,05_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,60,07,142.09,0.41,07_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,60,09,110.48,0.32,09_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,60,11,73.52,0.21,11_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,60,13,109.12,0.31,13_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,100,00,0.0,0.0,00_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,100,01,118.57,0.23,01_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,100,03,130.4,0.26,03_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,100,05,154.6,0.31,05_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,100,07,142.4,0.28,07_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,100,09,348.13,0.7,09_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,100,11,332.69,0.66,11_00_00_00
Farmer_Flood_Measure_Costs,Wp,average,100,13,163.82,0.33,13_00_00_00
Farmer_Structural_Damage,D,average,20,00,37.56,1.0,00_00_00_00
Farmer_Structural_Damage,D,average,20,01,37.33,1.0,01_00_00_00
Farmer_Structural_Damage,D,average,20,03,36.85,0.99,03_00_00_00
Farmer_Structural_Damage,D,average,20,05,29.59,0.79,05_00_00_00
Farmer_Structural_Damage,D,average,20,07,29.59,0.79,07_00_00_00
Farmer_Structural_Damage,D,average,20,09,37.56,1.0,09_00_00_00
Farmer_Structural_Damage,D,average,20,11,37.33,1.0,11_00_00_00
Farmer_Structural_Damage,D,average,20,13,37.56,1.0,13_00_00_00
Farmer_Structural_Damage,D,average,60,00,132.81,1.01,00_00_00_00
Farmer_Structural_Damage,D,average,60,01,130.07,0.99,01_00_00_00
Farmer_Structural_Damage,D,average,60,03,126.22,0.96,03_00_00_00
Farmer_Structural_Damage,D,average,60,05,70.82,0.54,05_00_00_00
Farmer_Structural_Damage,D,average,60,07,67.54,0.52,07_00_00_00
Farmer_Structural_Damage,D,average,60,09,131.74,1.0,09_00_00_00
Farmer_Structural_Damage,D,average,60,11,130.74,0.99,11_00_00_00
Farmer_Structural_Damage,D,average,60,13,121.1,0.92,13_00_00_00
Farmer_Structural_Damage,D,average,100,00,201.11,1.01,00_00_00_00
