objective_parameter,scenario_of_interest,robustness_metric,year,drought_shp,Value,normalized_values,pw_combi
Shipping_Economic_Loss,D&Wp,average,20,07,1050.49,0.46,00_00_00_07
Shipping_Economic_Loss,D&Wp,average,20,08,1050.49,0.46,00_00_00_08
Shipping_Economic_Loss,D&Wp,average,20,09,1050.49,0.46,00_00_00_09
Shipping_Economic_Loss,D&Wp,average,60,00,6382.62,1.0,00_00_00_00
Shipping_Economic_Loss,D&Wp,average,60,01,3149.87,0.49,00_00_00_01
Shipping_Economic_Loss,D&Wp,average,60,02,4620.6,0.72,00_00_00_02
Shipping_Economic_Loss,D&Wp,average,60,04,4254.5,0.67,00_00_00_04
Shipping_Economic_Loss,D&Wp,average,60,05,3324.68,0.52,00_00_00_05
Shipping_Economic_Loss,D&Wp,average,60,07,1877.95,0.29,00_00_00_07
Shipping_Economic_Loss,D&Wp,average,60,08,1877.95,0.29,00_00_00_08
Shipping_Economic_Loss,D&Wp,average,60,09,1877.95,0.29,00_00_00_09
Shipping_Economic_Loss,D&Wp,average,100,00,11417.54,1.0,00_00_00_00
Shipping_Economic_Loss,D&Wp,average,100,01,4699.38,0.41,00_00_00_01
Shipping_Economic_Loss,D&Wp,average,100,02,6881.76,0.6,00_00_00_02
Shipping_Economic_Loss,D&Wp,average,100,04,6604.65,0.58,00_00_00_04
Shipping_Economic_Loss,D&Wp,average,100,05,5076.48,0.44,00_00_00_05
Shipping_Economic_Loss,D&Wp,average,100,07,3129.73,0.27,00_00_00_07
Shipping_Economic_Loss,D&Wp,average,100,08,3129.73,0.27,00_00_00_08
Shipping_Economic_Loss,D&Wp,average,100,09,3129.73,0.27,00_00_00_09
Shipping_Economic_Loss,G,average,20,00,2193.1,1.0,00_00_00_00
Shipping_Economic_Loss,G,average,20,01,1758.48,0.8,00_00_00_01
Shipping_Economic_Loss,G,average,20,02,1903.09,0.87,00_00_00_02
Shipping_Economic_Loss,G,average,20,04,1287.49,0.59,00_00_00_04
Shipping_Economic_Loss,G,average,20,05,1287.49,0.59,00_00_00_05
Shipping_Economic_Loss,G,average,20,07,1025.23,0.47,00_00_00_07
Shipping_Economic_Loss,G,average,20,08,1025.23,0.47,00_00_00_08
Shipping_Economic_Loss,G,average,20,09,1025.23,0.47,00_00_00_09
Shipping_Economic_Loss,G,average,60,00,5396.17,1.0,00_00_00_00
Shipping_Economic_Loss,G,average,60,01,3142.35,0.58,00_00_00_01
Shipping_Economic_Loss,G,average,60,02,4625.71,0.86,00_00_00_02
Shipping_Economic_Loss,G,average,60,04,4394.22,0.81,00_00_00_04
Shipping_Economic_Loss,G,average,60,05,3950.7,0.73,00_00_00_05
Shipping_Economic_Loss,G,average,60,07,1541.28,0.29,00_00_00_07
Shipping_Economic_Loss,G,average,60,08,1541.28,0.29,00_00_00_08
Shipping_Economic_Loss,G,average,60,09,1541.28,0.29,00_00_00_09
Shipping_Economic_Loss,G,average,100,00,8363.54,1.0,00_00_00_00
Shipping_Economic_Loss,G,average,100,01,4394.96,0.53,00_00_00_01
Shipping_Economic_Loss,G,average,100,02,7147.97,0.86,00_00_00_02
Shipping_Economic_Loss,G,average,100,04,7178.32,0.86,00_00_00_04
Shipping_Economic_Loss,G,average,100,05,5891.98,0.7,00_00_00_05
Shipping_Economic_Loss,G,average,100,07,1992.73,0.24,00_00_00_07
Shipping_Economic_Loss,G,average,100,08,1992.73,0.24,00_00_00_08
Shipping_Economic_Loss,G,average,100,09,1992.73,0.24,00_00_00_09
Shipping_Economic_Loss,G&Wp,average,20,00,2283.34,1.0,00_00_00_00
Shipping_Economic_Loss,G&Wp,average,20,01,1798.06,0.79,00_00_00_01
Shipping_Economic_Loss,G&Wp,average,20,02,1968.18,0.86,00_00_00_02
Shipping_Economic_Loss,G&Wp,average,20,04,1325.92,0.58,00_00_00_04
Shipping_Economic_Loss,G&Wp,average,20,05,1325.92,0.58,00_00_00_05
Shipping_Economic_Loss,G&Wp,average,20,07,1045.07,0.46,00_00_00_07
Shipping_Economic_Loss,G&Wp,average,20,08,1045.07,0.46,00_00_00_08
Shipping_Economic_Loss,G&Wp,average,20,09,1045.07,0.46,00_00_00_09
Shipping_Economic_Loss,G&Wp,average,60,00,6263.79,1.0,00_00_00_00
Shipping_Economic_Loss,G&Wp,average,60,01,3094.76,0.49,00_00_00_01
Shipping_Economic_Loss,G&Wp,average,60,02,4520.22,0.72,00_00_00_02
Shipping_Economic_Loss,G&Wp,average,60,04,4210.44,0.67,00_00_00_04
Shipping_Economic_Loss,G&Wp,average,60,05,3593.38,0.57,00_00_00_05
Shipping_Economic_Loss,G&Wp,average,60,07,1843.62,0.29,00_00_00_07
Shipping_Economic_Loss,G&Wp,average,60,08,1843.62,0.29,00_00_00_08
Shipping_Economic_Loss,G&Wp,average,60,09,1843.62,0.29,00_00_00_09
Shipping_Economic_Loss,G&Wp,average,100,00,11095.26,1.0,00_00_00_00
Shipping_Economic_Loss,G&Wp,average,100,01,4548.16,0.41,00_00_00_01
Shipping_Economic_Loss,G&Wp,average,100,02,6608.44,0.6,00_00_00_02
Shipping_Economic_Loss,G&Wp,average,100,04,6429.58,0.58,00_00_00_04
Shipping_Economic_Loss,G&Wp,average,100,05,5537.07,0.5,00_00_00_05
Shipping_Economic_Loss,G&Wp,average,100,07,3042.39,0.27,00_00_00_07
Shipping_Economic_Loss,G&Wp,average,100,08,3042.39,0.27,00_00_00_08
Shipping_Economic_Loss,G&Wp,average,100,09,3042.39,0.27,00_00_00_09
Shipping_Economic_Loss,Wp,average,20,00,2373.57,1.0,00_00_00_00
Shipping_Economic_Loss,Wp,average,20,01,1837.66,0.77,00_00_00_01
Shipping_Economic_Loss,Wp,average,20,02,2033.26,0.86,00_00_00_02
Shipping_Economic_Loss,Wp,average,20,04,1364.34,0.57,00_00_00_04
Shipping_Economic_Loss,Wp,average,20,05,1364.34,0.57,00_00_00_05
Shipping_Economic_Loss,Wp,average,20,07,1064.93,0.45,00_00_00_07
Shipping_Economic_Loss,Wp,average,20,08,1064.93,0.45,00_00_00_08
Shipping_Economic_Loss,Wp,average,20,09,1064.93,0.45,00_00_00_09
Shipping_Economic_Loss,Wp,average,60,00,7131.43,1.0,00_00_00_00
Shipping_Economic_Loss,Wp,average,60,01,3047.17,0.43,00_00_00_01
Shipping_Economic_Loss,Wp,average,60,02,4414.72,0.62,00_00_00_02
Shipping_Economic_Loss,Wp,average,60,04,4026.66,0.56,00_00_00_04
Shipping_Economic_Loss,Wp,average,60,05,3236.06,0.45,00_00_00_05
Shipping_Economic_Loss,Wp,average,60,07,2145.95,0.3,00_00_00_07
Shipping_Economic_Loss,Wp,average,60,08,2145.95,0.3,00_00_00_08
Shipping_Economic_Loss,Wp,average,60,09,2145.95,0.3,00_00_00_09
Shipping_Economic_Loss,Wp,average,100,00,13826.99,1.0,00_00_00_00
Shipping_Economic_Loss,Wp,average,100,01,4701.35,0.34,00_00_00_01
Shipping_Economic_Loss,Wp,average,100,02,6068.91,0.44,00_00_00_02
Shipping_Economic_Loss,Wp,average,100,04,5680.84,0.41,00_00_00_04
Shipping_Economic_Loss,Wp,average,100,05,5182.15,0.38,00_00_00_05
Shipping_Economic_Loss,Wp,average,100,07,4092.05,0.3,00_00_00_07
Shipping_Economic_Loss,Wp,average,100,08,4092.05,0.3,00_00_00_08
Shipping_Economic_Loss,Wp,average,100,09,4092.05,0.3,00_00_00_09
Shipping_Measure_Costs,D,average,20,00,0.0,0.0,00_00_00_00
Shipping_Measure_Costs,D,average,20,01,545.88,0.42,00_00_00_01
Shipping_Measure_Costs,D,average,20,02,16.22,0.01,00_00_00_02
Shipping_Measure_Costs,D,average,20,04,41.08,0.03,00_00_00_04
Shipping_Measure_Costs,D,average,20,05,41.08,0.03,00_00_00_05
Shipping_Measure_Costs,D,average,20,07,1230.29,0.95,00_00_00_07
Shipping_Measure_Costs,D,average,20,08,1230.29,0.95,00_00_00_08
Shipping_Measure_Costs,D,average,20,09,1230.29,0.95,00_00_00_09
Shipping_Measure_Costs,D,average,60,00,0.0,0.0,00_00_00_00
Shipping_Measure_Costs,D,average,60,01,1088.6,0.51,00_00_00_01
Shipping_Measure_Costs,D,average,60,02,87.69,0.04,00_00_00_02
Shipping_Measure_Costs,D,average,60,04,148.18,0.07,00_00_00_04
Shipping_Measure_Costs,D,average,60,05,1083.84,0.51,00_00_00_05
Shipping_Measure_Costs,D,average,60,07,1972.55,0.92,00_00_00_07
Shipping_Measure_Costs,D,average,60,08,1972.55,0.92,00_00_00_08
