objective_parameter,scenario_of_interest,robustness_metric,year,flood_agr,Value,normalized_values,pw_combi
Farmer_Structural_Damage,D,average,100,03,183.52,0.92,03_00_00_00
Farmer_Structural_Damage,D,average,100,05,85.87,0.43,05_00_00_00
Farmer_Structural_Damage,D,average,100,07,82.62,0.42,07_00_00_00
Farmer_Structural_Damage,D,average,100,09,194.64,0.98,09_00_00_00
Farmer_Structural_Damage,D,average,100,11,194.0,0.98,11_00_00_00
Farmer_Structural_Damage,D,average,100,13,168.39,0.85,13_00_00_00
Farmer_Structural_Damage,D&G,average,20,00,40.5,1.0,00_00_00_00
Farmer_Structural_Damage,D&G,average,20,01,40.17,0.99,01_00_00_00
Farmer_Structural_Damage,D&G,average,20,03,39.45,0.97,03_00_00_00
Farmer_Structural_Damage,D&G,average,20,05,28.9,0.71,05_00_00_00
Farmer_Structural_Damage,D&G,average,20,07,28.9,0.71,07_00_00_00
Farmer_Structural_Damage,D&G,average,20,09,40.5,1.0,09_00_00_00
Farmer_Structural_Damage,D&G,average,20,11,40.17,0.99,11_00_00_00
Farmer_Structural_Damage,D&G,average,20,13,40.5,1.0,13_00_00_00
Farmer_Structural_Damage,D&G,average,60,00,151.36,1.0,00_00_00_00
Farmer_Structural_Damage,D&G,average,60,01,146.61,0.97,01_00_00_00
Farmer_Structural_Damage,D&G,average,60,03,143.28,0.95,03_00_00_00
Farmer_Structural_Damage,D&G,average,60,05,75.62,0.5,05_00_00_00
Farmer_Structural_Damage,D&G,average,60,07,72.33,0.48,07_00_00_00
Farmer_Structural_Damage,D&G,average,60,09,149.06,0.98,09_00_00_00
Farmer_Structural_Damage,D&G,average,60,11,148.91,0.98,11_00_00_00
Farmer_Structural_Damage,D&G,average,60,13,126.5,0.84,13_00_00_00
Farmer_Structural_Damage,D&G,average,100,00,254.13,1.0,00_00_00_00
Farmer_Structural_Damage,D&G,average,100,01,223.94,0.88,01_00_00_00
Farmer_Structural_Damage,D&G,average,100,03,218.54,0.86,03_00_00_00
Farmer_Structural_Damage,D&G,average,100,05,92.64,0.36,05_00_00_00
Farmer_Structural_Damage,D&G,average,100,07,89.34,0.35,07_00_00_00
Farmer_Structural_Damage,D&G,average,100,09,237.85,0.94,09_00_00_00
Farmer_Structural_Damage,D&G,average,100,11,239.01,0.94,11_00_00_00
Farmer_Structural_Damage,D&G,average,100,13,175.72,0.69,13_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,00,43.53,1.0,00_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,01,43.23,0.99,01_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,03,42.62,0.98,03_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,05,33.48,0.77,05_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,07,33.48,0.77,07_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,09,43.53,1.0,09_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,11,43.23,0.99,11_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,13,43.53,1.0,13_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,00,183.58,1.0,00_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,01,169.86,0.93,01_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,03,166.24,0.91,03_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,05,84.73,0.46,05_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,07,82.53,0.45,07_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,09,179.31,0.98,09_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,11,179.68,0.98,11_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,13,139.78,0.76,13_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,00,360.08,1.0,00_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,01,246.77,0.69,01_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,03,247.27,0.69,03_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,05,98.84,0.27,05_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,07,94.85,0.26,07_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,09,286.69,0.8,09_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,11,292.88,0.81,11_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,13,174.67,0.49,13_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,00,43.46,1.0,00_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,01,43.26,1.0,01_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,03,42.83,0.99,03_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,05,36.43,0.84,05_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,07,36.43,0.84,07_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,09,43.46,1.0,09_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,11,43.26,1.0,11_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,13,43.46,1.0,13_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,00,189.64,1.0,00_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,01,172.49,0.91,01_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,03,168.46,0.89,03_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,05,86.96,0.46,05_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,07,85.34,0.45,07_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,09,185.22,0.98,09_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,11,185.24,0.98,11_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,13,145.4,0.77,13_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,00,385.25,1.0,00_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,01,240.92,0.63,01_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,03,244.12,0.63,03_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,05,98.56,0.26,05_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,07,94.25,0.24,07_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,09,289.5,0.75,09_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,11,297.32,0.77,11_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,13,170.47,0.44,13_00_00_00
Farmer_Structural_Damage,G,average,20,00,43.65,1.0,00_00_00_00
Farmer_Structural_Damage,G,average,20,01,43.18,0.99,01_00_00_00
Farmer_Structural_Damage,G,average,20,03,42.19,0.97,03_00_00_00
Farmer_Structural_Damage,G,average,20,05,27.59,0.63,05_00_00_00
Farmer_Structural_Damage,G,average,20,07,27.59,0.63,07_00_00_00
Farmer_Structural_Damage,G,average,20,09,43.65,1.0,09_00_00_00
Farmer_Structural_Damage,G,average,20,11,43.18,0.99,11_00_00_00
Farmer_Structural_Damage,G,average,20,13,43.65,1.0,13_00_00_00
Farmer_Structural_Damage,G,average,60,00,171.45,1.0,00_00_00_00
Farmer_Structural_Damage,G,average,60,01,164.6,0.96,01_00_00_00
Farmer_Structural_Damage,G,average,60,03,161.81,0.94,03_00_00_00
Farmer_Structural_Damage,G,average,60,05,80.26,0.47,05_00_00_00
Farmer_Structural_Damage,G,average,60,07,76.91,0.45,07_00_00_00
Farmer_Structural_Damage,G,average,60,09,167.51,0.98,09_00_00_00
Farmer_Structural_Damage,G,average,60,11,168.54,0.98,11_00_00_00
Farmer_Structural_Damage,G,average,60,13,128.55,0.75,13_00_00_00
Farmer_Structural_Damage,G,average,100,00,309.74,1.0,00_00_00_00
Farmer_Structural_Damage,G,average,100,01,258.45,0.83,01_00_00_00
Farmer_Structural_Damage,G,average,100,03,253.56,0.82,03_00_00_00
Farmer_Structural_Damage,G,average,100,05,99.4,0.32,05_00_00_00
Farmer_Structural_Damage,G,average,100,07,96.06,0.31,07_00_00_00
Farmer_Structural_Damage,G,average,100,09,281.06,0.91,09_00_00_00
Farmer_Structural_Damage,G,average,100,11,284.01,0.92,11_00_00_00
Farmer_Structural_Damage,G,average,100,13,183.06,0.59,13_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,00,46.62,1.0,00_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,01,46.27,0.99,01_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,03,45.57,0.98,03_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,05,35.12,0.75,05_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,07,35.12,0.75,07_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,09,46.62,1.0,09_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,11,46.27,0.99,11_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,13,46.62,1.0,13_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,00,209.72,1.0,00_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,01,190.49,0.91,01_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,03,186.98,0.89,03_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,05,91.6,0.44,05_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,07,89.93,0.43,07_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,09,203.66,0.97,09_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,11,204.88,0.98,11_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,13,147.44,0.7,13_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,00,440.86,1.0,00_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,01,275.43,0.62,01_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,03,279.14,0.63,03_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,05,105.32,0.24,05_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,07,100.96,0.23,07_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,09,332.72,0.75,09_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,11,342.32,0.78,11_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,13,177.81,0.4,13_00_00_00
Farmer_Structural_Damage,Wp,average,20,00,49.58,1.0,00_00_00_00
Farmer_Structural_Damage,Wp,average,20,01,49.36,1.0,01_00_00_00
Farmer_Structural_Damage,Wp,average,20,03,48.94,0.99,03_00_00_00
Farmer_Structural_Damage,Wp,average,20,05,42.66,0.86,05_00_00_00
Farmer_Structural_Damage,Wp,average,20,07,42.66,0.86,07_00_00_00
Farmer_Structural_Damage,Wp,average,20,09,49.58,1.0,09_00_00_00
Farmer_Structural_Damage,Wp,average,20,11,49.36,1.0,11_00_00_00
Farmer_Structural_Damage,Wp,average,20,13,49.58,1.0,13_00_00_00
Farmer_Structural_Damage,Wp,average,60,00,248.0,1.0,00_00_00_00
Farmer_Structural_Damage,Wp,average,60,01,216.38,0.87,01_00_00_00
Farmer_Structural_Damage,Wp,average,60,03,212.16,0.86,03_00_00_00
Farmer_Structural_Damage,Wp,average,60,05,102.94,0.42,05_00_00_00
Farmer_Structural_Damage,Wp,average,60,07,102.94,0.42,07_00_00_00
Farmer_Structural_Damage,Wp,average,60,09,239.81,0.97,09_00_00_00
Farmer_Structural_Damage,Wp,average,60,11,241.21,0.97,11_00_00_00
Farmer_Structural_Damage,Wp,average,60,13,166.34,0.67,13_00_00_00
Farmer_Structural_Damage,Wp,average,100,00,571.97,1.0,00_00_00_00
Farmer_Structural_Damage,Wp,average,100,01,292.41,0.51,01_00_00_00
Farmer_Structural_Damage,Wp,average,100,03,304.72,0.53,03_00_00_00
Farmer_Structural_Damage,Wp,average,100,05,111.25,0.19,05_00_00_00
Farmer_Structural_Damage,Wp,average,100,07,105.87,0.19,07_00_00_00
Farmer_Structural_Damage,Wp,average,100,09,384.36,0.67,09_00_00_00
Farmer_Structural_Damage,Wp,average,100,11,400.63,0.7,11_00_00_00
Farmer_Structural_Damage,Wp,average,100,13,172.56,0.3,13_00_00_00
